"NUMBER","FWI","ISI","number_of_fire","Period","IA_Size","BH_Size","Status","Gap_BHIA","Fuel_type","Detection","Response_time","Month","Method","Gap_UCIA","Ex_Size","Gap","Growth","logIA_Size","logResp_time","sqlogIA_Size","sqlogResp_time","sqFWI","sqISI","logNumber_of_fire"
"MWF021-2001",11,4,6,"PM",0.1,4,1,1.45,"C2","LKT",0.25,"6","Air",47,4,3.9,0,-2.25379492882461,-1.36649173382371,5.07959158119555,1.86729965860853,121,16,1.79175946922805
"MWF023-2001",5,1,9,"AM",0.2,0.2,1,0.0666666666666667,"Other","UNP",0.166666666666667,"6","Air",0.75,0.2,0,1,-1.58474529984373,-1.76220066698651,2.51141766537679,3.1053511907277,25,1,2.19722457733622
"MWF025-2002",10,3,4,"PM",0.02,0.02,1,0.98333333330022,"C2","UNP",0.0166666666997804,"6","Air",0.98333333330022,0.02,0,1,-3.68887945411394,-3.83198029622629,13.6078316269839,14.6840729906665,100,9,1.38629436111989
"MWF027-2002",14,6,17,"PM",0.1,0.1,1,0.416666666666667,"C2","AIR",0.0666666666666667,"6","Air",2.13333333333333,0.1,0,1,-2.25379492882461,-2.63572953952258,5.07959158119555,6.94707020551193,196,36,2.83321334405622
"MWF029-2002",31,10,9,"AM",0.1,0.1,1,0.083333333366447,"C2","LKT",0.45,"6","Air",0.666666666666667,0.1,0,1,-2.25379492882461,-0.787457860031187,5.07959158119555,0.620089881324896,961,100,2.19722457733622
"MWF030-2002",31,10,9,"PM",2,4,1,4.06666666666667,"C2","UNP",0.016666666633553,"6","Other ground",23.8833333333333,4,2,0,0.695644060758532,-3.83198029928293,0.483920659268621,14.6840730140925,961,100,2.19722457733622
"MWF032-2001",1,0,9,"PM",3.5,6,1,16.1666666666667,"C2","LKT",0.283333333333333,"6","Other ground",17.1666666666667,6,2.5,0,1.25419052048655,-1.24363806071837,1.57299386167833,1.54663562606734,1,0,2.19722457733622
"MWF032-2002",28,9,9,"AM",0.8,1,1,2.45,"M2","AIR",0,"6","Air",4.43333333333333,1,0.2,0,-0.216913001563574,-5.29831736654804,0.0470512502473189,28.0721669166645,784,81,2.19722457733622
"MWF033-2001",1,1,1,"AM",0.01,0.01,1,0.2,"C2","AIR",0.05,"6","Helitanker",0.333333333333333,0.01,0,1,-4.19970507787993,-2.90042209374967,17.6375227411704,8.4124483219112,1,1,0
"MWF035-2002",29,9,9,"PM",0.3,0.3,1,3.08333333333333,"C2","UNP",0.05,"6","Air",17.65,0.3,0,1,-1.18744350237473,-2.90042209374967,1.41002207133195,8.4124483219112,841,81,2.19722457733622
"MWF037-2002",18,7,9,"PM",0.1,0.1,1,0.333333333333333,"C2","LKT",0.7,"6","Air",1.48333333333333,0.1,0,1,-2.25379492882461,-0.349557476169868,5.07959158119555,0.122190429146248,324,49,2.19722457733622
"MWF038-2002",31,10,9,"AM",0.01,0.1,1,0.316666666666667,"C2","AIR",0.0666666666666667,"6","Air",1,0.02,0.09,0,-4.19970507787993,-2.63572953952258,17.6375227411704,6.94707020551193,961,100,2.19722457733622
"MWF044-2002",16,7,2,"PM",4,4,1,2.08333333333333,"C2","LKT",0.6,"6","Air",26.8333333333333,4,0,1,1.38754358052032,-0.502526820951296,1.92527718784316,0.252533205775416,256,49,0.693147180559945
"MWF045-2001",9,4,4,"AM",0.1,0.1,1,0.266666666666667,"C2","AIR",0.38333333330022,"6","Other ground",0.516666666666667,0.1,0,1,-2.25379492882461,-0.945891201735717,5.07959158119555,0.894710165521039,81,16,1.38629436111989
"MWF047-2001",11,5,4,"PM",0.01,0.01,1,-0.15,"C2","AIR",0.4,"6","Other ground",0.1,0.01,0,1,-4.19970507787993,-0.903868211875598,17.6375227411704,0.816977744439191,121,25,1.38629436111989
"MWF048-2002",20,5,6,"AM",0.1,0.1,1,0.5,"C2","LKT",0.133333333333333,"6","Air",1,0.1,0,1,-2.25379492882461,-1.97808904741955,5.07959158119555,3.91283627952118,400,25,1.79175946922805
"MWF050-2002",28,10,20,"AM",0.01,0.01,1,0.0166666666997804,"C2","LKT",0.133333333333333,"6","Air",0.0333333333333333,0.01,0,1,-4.19970507787993,-1.97808904741955,17.6375227411704,3.91283627952118,784,100,2.99573227355399
"MWF051-2002",21,6,20,"AM",0.2,0.2,1,0.0833333333333333,"C2","LKT",0.333333333333333,"6","Air",0.25,0.2,0,1,-1.58474529984373,-1.08372367617436,2.51141766537679,1.17445700630087,441,36,2.99573227355399
"MWF054-2002",29,10,20,"AM",0.1,5,1,16.8,"C2","AIR",0,"6","Air",23.4333333333333,5,4.9,0,-2.25379492882461,-5.29831736654804,5.07959158119555,28.0721669166645,841,100,2.99573227355399
"MWF057-2002",20,5,20,"PM",0.01,0.01,1,0.1,"Other","UNP",0.0666666666666667,"6","Air",0.18333333330022,0.01,0,1,-4.19970507787993,-2.63572953952258,17.6375227411704,6.94707020551193,400,25,2.99573227355399
"MWF058-2002",20,5,20,"PM",0.7,0.7,1,1.21666666666667,"C2","AIR",0.0166666666666667,"6","Air",1.58333333333333,0.7,0,1,-0.349557476169868,-3.83198029775461,0.122190429146248,14.6840730023795,400,25,2.99573227355399
"MWF059-2002",25,8,20,"AM",300,300,1,147.0833333333,"C2","UNP",0.0166666666997804,"6","Other ground",147.0833333333,320.2,0,1,5.70379914118398,-3.83198029622629,32.5333246429711,14.6840729906665,625,64,2.99573227355399
"MWF060-2002",22,6,20,"PM",0.2,0.2,1,0.583333333333333,"Other","UNP",0.416666666666667,"6","Air",1.08333333333333,0.2,0,1,-1.58474529984373,-0.863540166488626,2.51141766537679,0.745701619139204,484,36,2.99573227355399
"MWF063-2002",20,5,20,"PM",63,8600,1,189.783333333333,"C2","LKT",2.68333333333333,"6","Air",264.033333333333,7162.6,8537,0,4.14321408832166,0.988921422909062,17.1662229816671,0.977965580688485,400,25,2.99573227355399
"MWF065-2002",25,7,20,"PM",2,2,1,3.11666666666667,"M2","LKT",0.433333333333333,"6","Other ground",5,1,0,1,0.695644060758532,-0.824775623038382,0.483920659268621,0.680254828358351,625,49,2.99573227355399
"MWF068-2002",44,20,20,"PM",1.5,1.5,1,1.05,"C2","LKT",1.36666666666667,"6","Other ground",12.75,1.5,0,1,0.408792898200839,0.316026545460923,0.167111633619442,0.0998727774359651,1936,400,2.99573227355399
"MWF069-2002",19,5,18,"AM",0.01,0.01,1,1.91666666666667,"M2","AIR",24.3333333333333,"6","Air",2.66666666666667,0.1,0,1,-4.19970507787993,3.19205261082432,17.6375227411704,10.1891998702704,361,25,2.89037175789616
"MWF071-2001",0,0,2,"AM",0.01,0.01,1,0.966666666666667,"C2","AIR",0.0333333333333333,"7","Other ground",0.966666666666667,0.01,0,1,-4.19970507787993,-3.261435439287,17.6375227411704,10.6369611246372,0,0,0.693147180559945
"MWF071-2002",14,3,18,"PM",0.5,0.5,1,0.916666666666667,"M2","AIR",0.35,"6","Air",1.66666666666667,0.5,0,1,-0.683196849706777,-1.03563748950672,0.466757935449265,1.07254500967178,196,9,2.89037175789616
"MWF072-2001",0,0,2,"PM",0.02,0.02,1,0.566666666666667,"C2","AIR",0,"7","Air",1.25,0.02,0,1,-3.68887945411394,-5.29831736654804,13.6078316269839,28.0721669166645,0,0,0.693147180559945
"MWF072-2002",8,2,18,"PM",1.5,1.5,1,0.883333333333333,"Other","LKT",0.0166666666666667,"6","Helitanker",1.88333333333333,1.5,0,1,0.408792898200839,-3.83198029775461,0.167111633619442,14.6840730023795,64,4,2.89037175789616
"MWF073-2002",25,8,4,"AM",1.5,1.5,1,0.916666666666667,"C2","LKT",0.266666666666667,"6","Air",3.16666666666667,1.5,0,1,0.408792898200839,-1.30317945440938,0.167111633619442,1.69827669039474,625,64,1.38629436111989
"MWF074-2001",3,1,1,"PM",0.1,0.1,1,0.616666666666667,"C2","AIR",1.43333333333333,"7","Air",0.633333333333333,0.1,0,1,-2.25379492882461,0.363485035867282,5.07959158119555,0.132121371299439,9,1,0
"MWF074-2002",21,7,4,"AM",0.1,0.2,1,1.74999999996689,"C2","LKT",0.300000000033114,"6","Air",3.83333333330022,0.2,0.1,0,-2.25379492882461,-1.18744350226616,5.07959158119555,1.41002207107411,441,49,1.38629436111989
"MWF076-2001",16,7,1,"AM",0.3,0.5,1,1.08333333330022,"C2","LKT",0.483333333366447,"7","Air",21.5833333333002,0.5,0.2,0,-1.18744350237473,-0.716757046131269,1.41002207133195,0.513740663178823,256,49,0
"MWF076-2002",31,11,7,"AM",0.1,2,1,16.0166666666667,"C2","UNP",0.0166666666666667,"6","Air",48,2,1.9,0,-2.25379492882461,-3.83198029775461,5.07959158119555,14.6840730023795,961,121,1.94591014905531
"MWF077-2002",32,11,7,"AM",0.1,0.1,1,1.25,"C2","LKT",0.166666666666667,"6","Air",2.81666666666667,0.1,0,1,-2.25379492882461,-1.76220066698651,5.07959158119555,3.1053511907277,1024,121,1.94591014905531
"MWF078-2002",31,11,7,"AM",0.1,0.1,1,4.46666666666667,"C2","UNP",0,"6","Air",5.06666666666667,0.1,0,1,-2.25379492882461,-5.29831736654804,5.07959158119555,28.0721669166645,961,121,1.94591014905531
"MWF079-2002",31,11,7,"AM",0.1,0.2,1,0.683333333333333,"C2","AIR",0.0166666666666667,"6","Air",2.18333333333333,0.2,0.1,0,-2.25379492882461,-3.83198029775461,5.07959158119555,14.6840730023795,961,121,1.94591014905531
"MWF080-2002",33,12,7,"AM",0.1,0.1,1,1.01666666666667,"C2","UNP",0,"6","Air",1.03333333336645,0.1,0,1,-2.25379492882461,-5.29831736654804,5.07959158119555,28.0721669166645,1089,144,1.94591014905531
"MWF081-2002",32,11,7,"AM",0.1,0.1,1,0.349999999966886,"Other","AIR",0.033333333366447,"6","Air",0.549999999933773,0.1,0,1,-2.25379492882461,-3.26143543842316,5.07959158119555,10.6369611190025,1024,121,1.94591014905531
"MWF082-2001",8,5,1,"AM",15,15,1,21.5833333333664,"C2","LKT",0.2,"8","Air",43.3333333333664,15,0,1,2.70838347889233,-1.58474529984373,7.33534106873692,2.51141766537679,64,25,0
"MWF083-2002",23,7,1,"AM",0.1,1.4,1,2.51666666666667,"Other","UNP",0,"6","Air",2.71666666666667,1.4,1.3,0,-2.25379492882461,-5.29831736654804,5.07959158119555,28.0721669166645,529,49,0
"MWF084-2002",15,6,14,"PM",0.2,0.2,1,0.75,"C2","UNP",0.58333333330022,"7","Air",1.25,0.2,0,1,-1.58474529984373,-0.530461598339134,2.51141766537679,0.281389507312508,225,36,2.63905732961526
"MWF086-2002",0,0,1,"AM",0.01,0.01,1,0.45,"C2","UNP",0.433333333333333,"7","Air",0.933333333366447,0.01,0,1,-4.19970507787993,-0.824775623038382,17.6375227411704,0.680254828358351,0,0,0
"MWF088-2001",11,6,1,"AM",0.1,0.2,1,1.45,"C2","AIR",1.18333333333333,"9","Air",3.56666666666667,0.2,0.1,0,-2.25379492882461,0.172551765198149,5.07959158119555,0.0297741116729973,121,36,0
"SWF068-2002",30,15,1,"PM",0.01,0.01,1,0.2,"C1","LKT",0.15,"5","Air",0.2,0.01,0,1,-4.19970507787993,-1.86433016206289,17.6375227411704,3.47572695317744,900,225,0
"SWF077-2001",16,5,4,"AM",0.07,0.7,1,4.53333333333333,"Other","AIR",0.316666666666667,"5","Air",4.58333333333333,0.07,0.63,0,-2.59026716544583,-1.13423946631126,6.70948398838676,1.28649916693805,256,25,1.38629436111989
"SWF078-2001",18,6,4,"AM",0.3,1.2,1,3.16666666666667,"C2","LKT",0.366666666633553,"5","Air",4.13333333336645,1.2,0.9,0,-1.18744350237473,-0.989757883845123,1.41002207133195,0.979620668633576,324,36,1.38629436111989
"SWF081-2001",14,5,4,"AM",0.01,0.01,1,0.41666666669978,"Other","AIR",0.0333333333333333,"5","Other ground",0.41666666669978,0.01,0,1,-4.19970507787993,-3.261435439287,17.6375227411704,10.6369611246372,196,25,1.38629436111989
"SWF085-2001",19,6,4,"AM",0.2,0.2,1,1.18333333330022,"M2","UNP",0.2,"5","Other ground",1.93333333330022,0.2,0,1,-1.58474529984373,-1.58474529984373,2.51141766537679,2.51141766537679,361,36,1.38629436111989
"SWF086-2001",16,5,4,"AM",50,399,1,43.2166666666667,"C2","LKT",1.33333333333333,"5","Air Tanker",147.216666666667,362.9,349,0,3.91212300042848,0.291425058730615,15.3047063704815,0.0849285648561425,256,25,1.38629436111989
"SWF088-2001",17,5,4,"AM",0.01,0.01,1,2.38333333333333,"M2","AIR",0.95,"5","Air",2.38333333333333,0.01,0,1,-4.19970507787993,-0.0460439385014068,17.6375227411704,0.00212004427272134,289,25,1.38629436111989
"SWF090-2001",21,6,4,"PM",15,9569,1,117.583333333333,"C2","LKT",0.166666666666667,"5","Air",185.583333333333,9682,9554,0,2.70838347889233,-1.76220066698651,7.33534106873692,3.1053511907277,441,36,1.38629436111989
"SWF097-2002",22,6,17,"AM",0,7,1,6.39999999996689,"C2","LKT",0.1,"6","Air",6.39999999996689,7,7,0,-5.29831736654804,-2.25379492882461,28.0721669166645,5.07959158119555,484,36,2.83321334405622
"SWF098-2002",22,5,17,"AM",1,3,1,6.08333333330022,"C2","LKT",0.166666666666667,"6","Air",6.08333333330022,3,2,0,0.00498754151103897,-1.76220066698651,2.48755703243369e-05,3.1053511907277,484,25,2.83321334405622
"SWF099-2001",22,11,2,"AM",100,300,1,42,"C2","LKT",0.366666666666667,"5","Air",99,164.7,200,0,4.60522018473813,-0.989757883756028,21.2080529499195,0.97962066845721,484,121,0.693147180559945
"SWF106-2002",26,7,17,"AM",0.01,0.01,1,5.76666666666667,"C2","AIR",0.25,"6","Air",9.45,0.2,0,1,-4.19970507787993,-1.36649173382371,17.6375227411704,1.86729965860853,676,49,2.83321334405622
"SWF107-2002",26,7,17,"AM",0.4,0.5,1,2.14999999996689,"C2","UNP",0.0666666666666667,"6","Air",4.01666666663355,0.5,0.1,0,-0.903868211875598,-2.63572953952258,0.816977744439191,6.94707020551193,676,49,2.83321334405622
"SWF109-2002",30,9,17,"PM",0.01,0.01,1,1.8,"M2","UNP",0.716666666666667,"6","Air",1.8,0.01,0,1,-4.19970507787993,-0.326191927213657,17.6375227411704,0.106401173379359,900,81,2.83321334405622
"SWF113-2001",24,12,1,"AM",30,340,1,-2.91666666666667,"C2","LKT",0.466666666666667,"6","Air",55.5833333333333,340,310,0,3.40136403444148,-0.751482757572909,11.569277294792,0.564726334929383,576,144,0
"SWF115-2001",20,8,10,"AM",0.01,0.01,1,0.833333333333333,"C2","AIR",0.116666666666667,"6","Air",1.26666666663355,0.01,0,1,-4.19970507787993,-2.10647021406776,17.6375227411704,4.43721676275466,400,64,2.30258509299405
"SWF117-2001",22,9,10,"AM",0.01,0.01,1,0.683333333333333,"Other","AIR",1,"6","Air Tanker",1.01666666666667,0.01,0,1,-4.19970507787993,0.00498754151103897,17.6375227411704,2.48755703243369e-05,484,81,2.30258509299405
"SWF118-2001",19,8,10,"AM",0.01,0.01,1,0,"C2","LKT",0.333333333333333,"6","Air",0.333333333333333,0.01,0,1,-4.19970507787993,-1.08372367617436,17.6375227411704,1.17445700630087,361,64,2.30258509299405
"SWF119-2001",19,8,10,"AM",0.01,0.01,1,1.08333333333333,"C2","AIR",0.333333333333333,"6","Air",1.33333333333333,0.01,0,1,-4.19970507787993,-1.08372367617436,17.6375227411704,1.17445700630087,361,64,2.30258509299405
"SWF120-2002",18,6,1,"PM",0.4,0.4,1,0.916666666666667,"C2","LKT",0.23333333330022,"6","Air",16.9166666666667,1,0,1,-0.903868211875598,-1.43408502509518,0.816977744439191,2.05659985920224,324,36,0
"SWF121-2002",25,7,2,"PM",0.01,0.1,1,0.916666666666667,"C2","LKT",0.25,"6","Air",1.66666666666667,0.1,0.09,0,-4.19970507787993,-1.36649173382371,17.6375227411704,1.86729965860853,625,49,0.693147180559945
"SWF124-2001",13,4,10,"PM",0.01,0.01,1,0.05,"C2","LKT",0.166666666666667,"6","Air",0.05,0.01,0,1,-4.19970507787993,-1.76220066698651,17.6375227411704,3.1053511907277,169,16,2.30258509299405
"SWF125-2001",3,1,6,"AM",0.01,0.01,1,0,"C2","LKT",0.183333333333333,"6","Air",0.666666666666667,0.01,0,1,-4.19970507787993,-1.66954183650381,17.6375227411704,2.7873699438365,9,1,1.79175946922805
"SWF127-2002",23,6,10,"AM",1,1,1,1.16666666666667,"C2","LKT",0.266666666666667,"6","Air",2.73333333333333,1,0,1,0.00498754151103897,-1.30317945440938,2.48755703243369e-05,1.69827669039474,529,36,2.30258509299405
"SWF130-2001",5,3,9,"AM",1,1,1,1.66666666666667,"C2","LKT",0.816666666666667,"6","Air",2.5,1.2,0,1,0.00498754151103897,-0.196420481173456,2.48755703243369e-05,0.0385810054244121,25,9,2.19722457733622
"SWF130-2002",19,4,10,"PM",0.1,0.1,1,1.05,"M2","AIR",0.399999999966886,"6","Air",1.05,0.1,0,1,-2.25379492882461,-0.90386821195736,5.07959158119555,0.816977744586995,361,16,2.30258509299405
"SWF131-2001",3,1,9,"AM",0.01,0.01,1,1.18333333333333,"C2","LKT",0.33333333330022,"6","Air",1.41666666666667,0.01,0,1,-4.19970507787993,-1.08372367627223,17.6375227411704,1.174457006513,9,1,2.19722457733622
"SWF132-2001",3,1,9,"AM",1,1,1,3.41666666666667,"C2","LKT",0.566666666666667,"6","Air",3.41666666666667,1,0,1,0.00498754151103897,-0.559199208050207,2.48755703243369e-05,0.312703754283978,9,1,2.19722457733622
"SWF133-2001",2,1,9,"AM",1,1,1,1.2,"C2","LKT",0.2,"6","Air",24.7333333333333,1,0,1,0.00498754151103897,-1.58474529984373,2.48755703243369e-05,2.51141766537679,4,1,2.19722457733622
"SWF135-2002",19,4,10,"PM",0.5,0.5,1,0.3,"C2","LKT",1.98333333333333,"6","Air",0.3,0.05,0,1,-0.683196849706777,0.68729676688177,0.466757935449265,0.472376845766134,361,16,2.30258509299405
"SWF137-2001",1,0,1,"PM",0.01,0.01,1,0.816666666666667,"Other","AIR",0.23333333330022,"6","Air",3.01666666666667,0.1,0,1,-4.19970507787993,-1.43408502509518,17.6375227411704,2.05659985920224,1,0,0
"SWF138-2002",22,7,10,"PM",0.01,0.01,1,2,"C1","UNP",0.166666666666667,"6","Air",2,0.01,0,1,-4.19970507787993,-1.76220066698651,17.6375227411704,3.1053511907277,484,49,2.30258509299405
"SWF141-2002",22,6,10,"PM",0.01,0.01,1,0.0833333333333333,"M2","UNP",2.75,"6","Other ground",0.0833333333333333,0.01,0,1,-4.19970507787993,1.01341744260488,17.6375227411704,1.02701491297581,484,36,2.30258509299405
"SWF144-2002",17,5,10,"PM",0.01,0.01,1,42.5,"C2","UNP",0,"6","Other ground",42.5,0.01,0,1,-4.19970507787993,-5.29831736654804,17.6375227411704,28.0721669166645,289,25,2.30258509299405
"SWF151-2001",15,8,4,"PM",0.5,10,1,2.91666666666667,"C2","AIR",0.0333333333002196,"6","Air",3.58333333336645,10,9.5,0,-0.683196849706777,-3.26143544015083,0.466757935449265,10.6369611302719,225,64,1.38629436111989
"SWF154-2001",16,8,4,"PM",0.2,0.2,1,1.1,"C2","LKT",0.816666666666667,"6","Air Tanker",1.1,0.2,0,1,-1.58474529984373,-0.196420481173456,2.51141766537679,0.0385810054244121,256,64,1.38629436111989
"SWF171-2001",14,6,3,"AM",1.5,4,1,3.83333333333333,"M2","LKT",0.4,"7","Air",8.75,4,2.5,0,0.408792898200839,-0.903868211875598,0.167111633619442,0.816977744439191,196,36,1.09861228866811
"SWF178-2002",6,1,3,"PM",1,2,1,22.4666666666667,"Other","LKT",0.333333333333333,"6","Air",22.4666666666667,2,1,0,0.00498754151103897,-1.08372367617436,2.48755703243369e-05,1.17445700630087,36,1,1.09861228866811
"SWF183-2001",9,4,4,"AM",1.5,1.5,1,3.01666666666667,"C2","AIR",0.116666666666667,"7","Other ground",17.6833333333333,1.5,0,1,0.408792898200839,-2.10647021406776,0.167111633619442,4.43721676275466,81,16,1.38629436111989
"SWF188-2001",2,1,4,"PM",0.1,0.1,1,0.816666666666667,"C2","LKT",0.516666666666667,"7","Air",13.9333333333333,0.1,0,1,-2.25379492882461,-0.650726464675993,5.07959158119555,0.423444931829716,4,1,1.38629436111989
"SWF191-2002",22,6,3,"AM",0.01,0.01,1,-43.3333333333333,"Other","UNP",43.7999999999669,"6","Air",-43.3333333333333,0.01,0,1,-4.19970507787993,3.77974796611757,17.6375227411704,14.2864946873699,484,36,1.09861228866811
"SWF192-2002",18,5,3,"AM",0.3,0.3,1,0.166666666666667,"C2","AIR",39.7666666666667,"6","Air",0.166666666666667,0.3,0,1,-1.18744350237473,3.68315476597707,1.41002207133195,13.5656290301396,324,25,1.09861228866811
"SWF193-2002",18,5,3,"AM",0.01,0.01,1,0.916666666666667,"M2","AIR",39.9499999999669,"6","Air",1.5,0.1,0,1,-4.19970507787993,3.6877538208256,17.6375227411704,13.5995282430138,324,25,1.09861228866811
"SWF197-2001",5,2,1,"AM",0.7,0.7,1,0.416666666666667,"C2","LKT",0.53333333330022,"7","Air",4.18333333330022,0.7,0,1,-0.349557476169868,-0.619277332055001,0.122190429146248,0.383504413997161,25,4,0
"SWF200-2002",21,6,1,"PM",0.1,0.1,1,0.383333333333333,"M2","LKT",76.8,"6","Air",0.383333333333333,0.1,0,1,-2.25379492882461,4.34126974220111,5.07959158119555,18.8466229745509,441,36,0
"SWF201-2002",17,5,2,"PM",0.01,0.01,1,0.0833333333333333,"M2","AIR",93.1666666666667,"6","Air",0.0833333333333333,0.01,0,1,-4.19970507787993,4.53444366974998,17.6375227411704,20.5611793941356,289,25,0.693147180559945
"SWF202-2002",2,1,2,"PM",0.5,0.5,1,0.9,"M2","UNP",0.116666666666667,"6","Air",2.88333333333333,0.5,0,1,-0.683196849706777,-2.10647021406776,0.466757935449265,4.43721676275466,4,1,0.693147180559945
"SWF203-2001",11,6,1,"PM",2,5.5,1,2.06666666666667,"C2","LKT",44.15,"8","Air",19.5666666666667,5.5,3.5,0,0.695644060758532,3.78770617092077,0.483920659268621,14.3467180372312,121,36,0
"SWF204-2002",6,2,5,"AM",0.03,0.03,1,0.283333333366447,"C2","LKT",0.55,"6","Air",1.11666666666667,0.3,0,1,-3.35240721749272,-0.588787165235702,11.2386341518973,0.346670325946294,36,4,1.6094379124341
"SWF205-2002",18,5,5,"AM",0.01,0.01,1,0.0333333333333333,"C2","AIR",117.366666666667,"6","Air",0.0333333333333333,0.01,0,1,-4.19970507787993,4.76534553811913,17.6375227411704,22.7085180976719,324,25,1.6094379124341
"SWF206-2002",19,5,5,"AM",0.03,0.03,1,0.233333333366447,"C2","LKT",117.3833333333,"6","Air",0.233333333366447,0.03,0,1,-3.35240721749272,4.76548752710074,11.2386341518973,22.7098713709528,361,25,1.6094379124341
"SWF207-2002",6,2,5,"AM",0.3,0.3,1,0.416666666666667,"C2","UNP",0,"6","Air",0.416666666666667,0.3,0,1,-1.18744350237473,-5.29831736654804,1.41002207133195,28.0721669166645,36,4,1.6094379124341
"SWF208-2001",11,6,1,"AM",0.1,0.1,1,0.283333333333333,"M2","LKT",14.6666666666667,"8","Air",0.91666666669978,0.1,0,1,-2.25379492882461,2.68591819624476,5.07959158119555,7.2141565569187,121,36,0
"SWF208-2002",19,6,5,"AM",2,2,1,15.5833333333333,"C2","LKT",0.466666666666667,"6","Air",22.5833333333333,2,0,1,0.695644060758532,-0.751482757572909,0.483920659268621,0.564726334929383,361,36,1.6094379124341
"SWF213-2002",15,4,6,"AM",0.2,0.2,1,4.25,"M2","LKT",162.683333333333,"6","Air",4.25,0.2,0,1,-1.58474529984373,5.09183630503645,2.51141766537679,25.9267969572873,225,16,1.79175946922805
"SWF216-2002",23,9,6,"PM",0.01,0.08,1,15.1666666666667,"C2","LKT",0.849999999966886,"6","Air",78.55,0.08,0.07,0,-4.19970507787993,-0.156653810084106,17.6375227411704,0.0245404162138672,529,81,1.79175946922805
"SWF220-2002",21,9,6,"PM",0.5,0.5,1,2.6,"C2","LKT",0.483333333333333,"6","Air",17.6166666666336,0.5,0,1,-0.683196849706777,-0.716757046199079,0.466757935449265,0.513740663276029,441,81,1.79175946922805
"SWF221-2002",20,9,6,"PM",0.2,0.2,1,0.366666666633553,"Other","LKT",0.5,"6","Air",2.63333333333333,0.2,0,1,-1.58474529984373,-0.683196849706777,2.51141766537679,0.466757935449265,400,81,1.79175946922805
"SWF223-2002",27,12,20,"AM",0.1,0.1,1,2.75,"C2","AIR",0.5,"6","Air",4.33333333333333,0.1,0,1,-2.25379492882461,-0.683196849706777,5.07959158119555,0.466757935449265,729,144,2.99573227355399
"SWF227-2002",26,7,20,"AM",1,2,1,2.03333333330022,"C2","AIR",0.233333333333333,"6","Air",25.2,2,1,0,0.00498754151103897,-1.43408502495624,2.48755703243369e-05,2.05659985880374,676,49,2.99573227355399
"SWF229-2002",19,7,20,"PM",0.2,0.3,1,0.166666666666667,"C2","LKT",0.333333333333333,"6","Air",0.166666666666667,0.3,0.1,0,-1.58474529984373,-1.08372367617436,2.51141766537679,1.17445700630087,361,49,2.99573227355399
"SWF230-2002",25,7,20,"PM",5,8,1,27.1666666666667,"M2","LKT",1.4,"6","Air",53.9333333333333,8,3,0,1.61043741276718,0.340037302785709,2.59350866044026,0.11562536728578,625,49,2.99573227355399
"SWF232-2002",31,14,20,"PM",4,4,1,21.0833333333333,"C1","LKT",0.6,"6","Air Tanker",53.6333333333333,4,0,1,1.38754358052032,-0.502526820951296,1.92527718784316,0.252533205775416,961,196,2.99573227355399
"SWF233-2002",34,13,20,"PM",0.2,0.3,1,18.3333333333333,"M2","LKT",2.4,"6","Air",18.3333333333333,0.3,0.1,0,-1.58474529984373,0.877549903557724,2.51141766537679,0.770093833234171,1156,169,2.99573227355399
"SWF235-2001",24,10,1,"AM",2,2,1,18.1666666666667,"M2","UNP",0.166666666633553,"9","Other ground",45.9166666666667,2,0,1,0.695644060758532,-1.76220066717941,0.483920659268621,3.10535119140754,576,100,0
"SWF235-2002",26,7,20,"PM",1,1.5,1,14.6833333333333,"C2","AIR",2.86666666666667,"6","Air",14.6833333333333,0.5,0.5,0,0.00498754151103897,1.05489258131178,2.48755703243369e-05,1.11279835810664,676,49,2.99573227355399
"SWF240-2002",36,16,18,"AM",0.2,0.2,1,7.81666666666667,"C2","AIR",12.5,"6","Air",7.81666666666667,0.2,0,1,-1.58474529984373,2.52612856432958,2.51141766537679,6.38132552352184,1296,256,2.89037175789616
"SWF242-2002",25,10,18,"AM",0.3,0.3,1,2.64999999996689,"C2","UNP",16.4500000000331,"6","Air",2.64999999996689,0.3,0,1,-1.18744350237473,2.80062938239732,1.41002207133195,7.84352493754717,625,100,2.89037175789616
"SWF243-2002",7,2,18,"AM",0.1,145,1,98.2166666666667,"C2","LKT",0.43333333330022,"6","Helitanker",160.216666666667,131.4,144.9,0,-2.25379492882461,-0.824775623113926,5.07959158119555,0.680254828482965,49,4,2.89037175789616
"SWF244-2002",25,10,18,"AM",0.01,0.2,1,1,"C2","UNP",16.1666666666667,"6","Air",1,0.2,0.19,0,-4.19970507787993,2.78326073980915,17.6375227411704,7.74654034576299,625,100,2.89037175789616
"SWF245-2002",25,10,18,"AM",0.01,0.01,1,5,"C2","LKT",16.9166666666667,"6","Air",5,0.1,0,1,-4.19970507787993,2.82859485208508,17.6375227411704,8.0009488372422,625,100,2.89037175789616
"SWF246-2002",25,10,18,"AM",0.01,0.01,1,5,"C2","LKT",16.8333333333002,"6","Air",5,0.1,0,1,-4.19970507787993,2.82365803320962,17.6375227411704,7.97304468850922,625,100,2.89037175789616
"SWF247-2002",26,8,18,"AM",0.3,0.3,1,6.63333333333333,"C2","LKT",18.9833333333333,"6","Air",6.63333333333333,0.3,0,1,-1.18744350237473,2.94382475548197,1.41002207133195,8.66610419098848,676,64,2.89037175789616
